series_id,period_end,fiscal_year,fiscal_quarter,geography,country,segment,value,units,source_type,source,notes
macro_huf_per_usd,2025-06-01,,,Central Europe,,,349.1767,HUF/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02HUM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_huf_per_usd,2025-07-01,,,Central Europe,,,341.5774,HUF/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02HUM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_huf_per_usd,2025-08-01,,,Central Europe,,,340.9119,HUF/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02HUM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_huf_per_usd,2025-09-01,,,Central Europe,,,333.8409,HUF/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02HUM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_huf_per_usd,2025-10-01,,,Central Europe,,,335.0696,HUF/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02HUM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_huf_per_usd,2025-11-01,,,Central Europe,,,332.6865,HUF/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02HUM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_huf_per_usd,2025-12-01,,,Central Europe,,,329.0939,HUF/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02HUM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_huf_per_usd,2026-01-01,,,Central Europe,,,327.5395,HUF/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02HUM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_huf_per_usd,2026-02-01,,,Central Europe,,,320.005,HUF/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02HUM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_huf_per_usd,2026-03-01,,,Central Europe,,,336.725,HUF/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02HUM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_huf_per_usd,2026-04-01,,,Central Europe,,,317.0345,HUF/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02HUM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_huf_per_usd,2026-05-01,,,Central Europe,,,307.3319,HUF/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02HUM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_huf_per_usd,2026-06-01,,,Central Europe,,,307.2095,HUF/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02HUM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_czk_per_usd,2018-10-01,,,Central Europe,,,22.4847,CZK/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02CZM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_czk_per_usd,2018-11-01,,,Central Europe,,,22.8158,CZK/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02CZM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_czk_per_usd,2018-12-01,,,Central Europe,,,22.6889,CZK/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02CZM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_czk_per_usd,2019-01-01,,,Central Europe,,,22.4702,CZK/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02CZM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_czk_per_usd,2019-02-01,,,Central Europe,,,22.6644,CZK/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02CZM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_czk_per_usd,2019-03-01,,,Central Europe,,,22.7158,CZK/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02CZM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_czk_per_usd,2019-04-01,,,Central Europe,,,22.8462,CZK/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02CZM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_czk_per_usd,2019-05-01,,,Central Europe,,,23.0337,CZK/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02CZM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_czk_per_usd,2019-06-01,,,Central Europe,,,22.6681,CZK/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02CZM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_czk_per_usd,2019-07-01,,,Central Europe,,,22.7709,CZK/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02CZM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_czk_per_usd,2019-08-01,,,Central Europe,,,23.1907,CZK/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02CZM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_czk_per_usd,2019-09-01,,,Central Europe,,,23.5068,CZK/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02CZM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_czk_per_usd,2019-10-01,,,Central Europe,,,23.2467,CZK/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02CZM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_czk_per_usd,2019-11-01,,,Central Europe,,,23.102,CZK/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02CZM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_czk_per_usd,2019-12-01,,,Central Europe,,,22.9581,CZK/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02CZM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_czk_per_usd,2020-01-01,,,Central Europe,,,22.7129,CZK/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02CZM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_czk_per_usd,2020-02-01,,,Central Europe,,,22.9726,CZK/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02CZM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_czk_per_usd,2020-03-01,,,Central Europe,,,24.0429,CZK/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02CZM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_czk_per_usd,2020-04-01,,,Central Europe,,,25.0697,CZK/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02CZM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_czk_per_usd,2020-05-01,,,Central Europe,,,25.0124,CZK/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02CZM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_czk_per_usd,2020-06-01,,,Central Europe,,,23.7065,CZK/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02CZM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_czk_per_usd,2020-07-01,,,Central Europe,,,23.145,CZK/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02CZM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_czk_per_usd,2020-08-01,,,Central Europe,,,22.1224,CZK/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02CZM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_czk_per_usd,2020-09-01,,,Central Europe,,,22.6799,CZK/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02CZM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_czk_per_usd,2020-10-01,,,Central Europe,,,23.0984,CZK/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02CZM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_czk_per_usd,2020-11-01,,,Central Europe,,,22.357,CZK/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02CZM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_czk_per_usd,2020-12-01,,,Central Europe,,,21.6299,CZK/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02CZM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_czk_per_usd,2021-01-01,,,Central Europe,,,21.4747,CZK/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02CZM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_czk_per_usd,2021-02-01,,,Central Europe,,,21.3881,CZK/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02CZM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_czk_per_usd,2021-03-01,,,Central Europe,,,22.002,CZK/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02CZM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_czk_per_usd,2021-04-01,,,Central Europe,,,21.6946,CZK/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02CZM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_czk_per_usd,2021-05-01,,,Central Europe,,,21.0436,CZK/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02CZM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_czk_per_usd,2021-06-01,,,Central Europe,,,21.1315,CZK/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02CZM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_czk_per_usd,2021-07-01,,,Central Europe,,,21.6916,CZK/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02CZM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_czk_per_usd,2021-08-01,,,Central Europe,,,21.6345,CZK/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02CZM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_czk_per_usd,2021-09-01,,,Central Europe,,,21.57,CZK/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02CZM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_czk_per_usd,2021-10-01,,,Central Europe,,,21.9732,CZK/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02CZM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_czk_per_usd,2021-11-01,,,Central Europe,,,22.2449,CZK/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02CZM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_czk_per_usd,2021-12-01,,,Central Europe,,,22.3379,CZK/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02CZM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_czk_per_usd,2022-01-01,,,Central Europe,,,21.6283,CZK/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02CZM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_czk_per_usd,2022-02-01,,,Central Europe,,,21.5496,CZK/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02CZM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_czk_per_usd,2022-03-01,,,Central Europe,,,22.699,CZK/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02CZM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_czk_per_usd,2022-04-01,,,Central Europe,,,22.5796,CZK/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02CZM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_czk_per_usd,2022-05-01,,,Central Europe,,,23.3992,CZK/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02CZM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_czk_per_usd,2022-06-01,,,Central Europe,,,23.3999,CZK/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02CZM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_czk_per_usd,2022-07-01,,,Central Europe,,,24.1107,CZK/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02CZM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_czk_per_usd,2022-08-01,,,Central Europe,,,24.261,CZK/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02CZM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_czk_per_usd,2022-09-01,,,Central Europe,,,24.8133,CZK/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02CZM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_czk_per_usd,2022-10-01,,,Central Europe,,,24.9605,CZK/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02CZM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_czk_per_usd,2022-11-01,,,Central Europe,,,23.8889,CZK/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02CZM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_czk_per_usd,2022-12-01,,,Central Europe,,,22.9168,CZK/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02CZM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_czk_per_usd,2023-01-01,,,Central Europe,,,22.2515,CZK/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02CZM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_czk_per_usd,2023-02-01,,,Central Europe,,,22.1294,CZK/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02CZM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_czk_per_usd,2023-03-01,,,Central Europe,,,22.1232,CZK/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02CZM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_czk_per_usd,2023-04-01,,,Central Europe,,,21.3776,CZK/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02CZM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_czk_per_usd,2023-05-01,,,Central Europe,,,21.7027,CZK/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02CZM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_czk_per_usd,2023-06-01,,,Central Europe,,,21.8602,CZK/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02CZM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_czk_per_usd,2023-07-01,,,Central Europe,,,21.5988,CZK/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02CZM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_czk_per_usd,2023-08-01,,,Central Europe,,,22.1043,CZK/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02CZM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_czk_per_usd,2023-09-01,,,Central Europe,,,22.8317,CZK/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02CZM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_czk_per_usd,2023-10-01,,,Central Europe,,,23.2758,CZK/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02CZM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_czk_per_usd,2023-11-01,,,Central Europe,,,22.6651,CZK/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02CZM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_czk_per_usd,2023-12-01,,,Central Europe,,,22.4427,CZK/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02CZM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_czk_per_usd,2024-01-01,,,Central Europe,,,22.6517,CZK/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02CZM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_czk_per_usd,2024-02-01,,,Central Europe,,,23.374,CZK/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02CZM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_czk_per_usd,2024-03-01,,,Central Europe,,,23.2684,CZK/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02CZM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_czk_per_usd,2024-04-01,,,Central Europe,,,23.5566,CZK/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02CZM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_czk_per_usd,2024-05-01,,,Central Europe,,,22.9704,CZK/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02CZM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_czk_per_usd,2024-06-01,,,Central Europe,,,23.0322,CZK/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02CZM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_czk_per_usd,2024-07-01,,,Central Europe,,,23.3326,CZK/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02CZM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_czk_per_usd,2024-08-01,,,Central Europe,,,22.8675,CZK/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02CZM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_czk_per_usd,2024-09-01,,,Central Europe,,,22.5984,CZK/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02CZM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_czk_per_usd,2024-10-01,,,Central Europe,,,23.1971,CZK/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02CZM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_czk_per_usd,2024-11-01,,,Central Europe,,,23.8031,CZK/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02CZM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_czk_per_usd,2024-12-01,,,Central Europe,,,24.0112,CZK/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02CZM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_czk_per_usd,2025-01-01,,,Central Europe,,,24.3,CZK/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02CZM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_czk_per_usd,2025-02-01,,,Central Europe,,,24.082,CZK/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02CZM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_czk_per_usd,2025-03-01,,,Central Europe,,,23.1375,CZK/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02CZM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_czk_per_usd,2025-04-01,,,Central Europe,,,22.3104,CZK/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02CZM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_czk_per_usd,2025-05-01,,,Central Europe,,,22.0833,CZK/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02CZM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_czk_per_usd,2025-06-01,,,Central Europe,,,21.5395,CZK/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02CZM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_czk_per_usd,2025-07-01,,,Central Europe,,,21.0877,CZK/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02CZM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_czk_per_usd,2025-08-01,,,Central Europe,,,21.0795,CZK/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02CZM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_czk_per_usd,2025-09-01,,,Central Europe,,,20.7528,CZK/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02CZM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_czk_per_usd,2025-10-01,,,Central Europe,,,20.903,CZK/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02CZM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_czk_per_usd,2025-11-01,,,Central Europe,,,20.9615,CZK/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02CZM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_czk_per_usd,2025-12-01,,,Central Europe,,,20.7127,CZK/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02CZM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_czk_per_usd,2026-01-01,,,Central Europe,,,20.6817,CZK/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02CZM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_czk_per_usd,2026-02-01,,,Central Europe,,,20.5161,CZK/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02CZM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_czk_per_usd,2026-03-01,,,Central Europe,,,21.1413,CZK/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02CZM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_czk_per_usd,2026-04-01,,,Central Europe,,,20.8692,CZK/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02CZM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_czk_per_usd,2026-05-01,,,Central Europe,,,20.8247,CZK/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02CZM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_czk_per_usd,2026-06-01,,,Central Europe,,,21.0201,CZK/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02CZM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_usd_per_eur_fq_avg,2019-01-27,2019,Q1,Central Europe,,,1.1383,USD/EUR,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=DEXUSEU (retrieved 2026-08-16),"mean of daily rates over the Deere fiscal quarter, n=57; Q3 FY2026 window 2026-05-04 to 2026-08-02 is complete"
macro_usd_per_eur_fq_avg,2019-04-28,2019,Q2,Central Europe,,,1.1302,USD/EUR,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=DEXUSEU (retrieved 2026-08-16),"mean of daily rates over the Deere fiscal quarter, n=63; Q3 FY2026 window 2026-05-04 to 2026-08-02 is complete"
macro_usd_per_eur_fq_avg,2019-07-28,2019,Q3,Central Europe,,,1.1232,USD/EUR,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=DEXUSEU (retrieved 2026-08-16),"mean of daily rates over the Deere fiscal quarter, n=63; Q3 FY2026 window 2026-05-04 to 2026-08-02 is complete"
macro_usd_per_eur_fq_avg,2019-11-03,2019,Q4,Central Europe,,,1.1072,USD/EUR,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=DEXUSEU (retrieved 2026-08-16),"mean of daily rates over the Deere fiscal quarter, n=68; Q3 FY2026 window 2026-05-04 to 2026-08-02 is complete"
macro_usd_per_eur_fq_avg,2020-02-02,2020,Q1,Central Europe,,,1.1087,USD/EUR,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=DEXUSEU (retrieved 2026-08-16),"mean of daily rates over the Deere fiscal quarter, n=60; Q3 FY2026 window 2026-05-04 to 2026-08-02 is complete"
macro_usd_per_eur_fq_avg,2020-05-03,2020,Q2,Central Europe,,,1.0945,USD/EUR,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=DEXUSEU (retrieved 2026-08-16),"mean of daily rates over the Deere fiscal quarter, n=64; Q3 FY2026 window 2026-05-04 to 2026-08-02 is complete"
macro_usd_per_eur_fq_avg,2020-08-02,2020,Q3,Central Europe,,,1.1232,USD/EUR,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=DEXUSEU (retrieved 2026-08-16),"mean of daily rates over the Deere fiscal quarter, n=63; Q3 FY2026 window 2026-05-04 to 2026-08-02 is complete"
macro_usd_per_eur_fq_avg,2020-11-01,2020,Q4,Central Europe,,,1.1795,USD/EUR,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=DEXUSEU (retrieved 2026-08-16),"mean of daily rates over the Deere fiscal quarter, n=63; Q3 FY2026 window 2026-05-04 to 2026-08-02 is complete"
macro_usd_per_eur_fq_avg,2021-01-31,2021,Q1,Central Europe,,,1.2063,USD/EUR,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=DEXUSEU (retrieved 2026-08-16),"mean of daily rates over the Deere fiscal quarter, n=57; Q3 FY2026 window 2026-05-04 to 2026-08-02 is complete"
macro_usd_per_eur_fq_avg,2021-05-02,2021,Q2,Central Europe,,,1.1981,USD/EUR,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=DEXUSEU (retrieved 2026-08-16),"mean of daily rates over the Deere fiscal quarter, n=64; Q3 FY2026 window 2026-05-04 to 2026-08-02 is complete"
macro_usd_per_eur_fq_avg,2021-08-01,2021,Q3,Central Europe,,,1.2004,USD/EUR,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=DEXUSEU (retrieved 2026-08-16),"mean of daily rates over the Deere fiscal quarter, n=63; Q3 FY2026 window 2026-05-04 to 2026-08-02 is complete"
macro_usd_per_eur_fq_avg,2021-10-31,2021,Q4,Central Europe,,,1.1713,USD/EUR,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=DEXUSEU (retrieved 2026-08-16),"mean of daily rates over the Deere fiscal quarter, n=63; Q3 FY2026 window 2026-05-04 to 2026-08-02 is complete"
macro_usd_per_eur_fq_avg,2022-01-30,2022,Q1,Central Europe,,,1.1346,USD/EUR,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=DEXUSEU (retrieved 2026-08-16),"mean of daily rates over the Deere fiscal quarter, n=60; Q3 FY2026 window 2026-05-04 to 2026-08-02 is complete"
macro_usd_per_eur_fq_avg,2022-05-01,2022,Q2,Central Europe,,,1.1049,USD/EUR,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=DEXUSEU (retrieved 2026-08-16),"mean of daily rates over the Deere fiscal quarter, n=64; Q3 FY2026 window 2026-05-04 to 2026-08-02 is complete"
macro_usd_per_eur_fq_avg,2022-07-31,2022,Q3,Central Europe,,,1.0438,USD/EUR,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=DEXUSEU (retrieved 2026-08-16),"mean of daily rates over the Deere fiscal quarter, n=62; Q3 FY2026 window 2026-05-04 to 2026-08-02 is complete"
